smiles,InChiKey
NCCC#Cc1cccnc1,HOUULULIIYVIAL-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(Oc4ccccc4Cl)nc23)N1,BNHDLABJCAACKV-GHXNOFRVSA-N
C[C@H](Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)c1cccc2ccccc12,KUSMLLAJLSJLKF-JFENUBAZSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(N4CCCC4)nc23)N1,ZSMDNUZIWPSKPU-XFFZJAGNSA-N
CC(C)[C@H](CO)NC(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,RKZJODBFZIAMNQ-UJPCXNRSSA-N
COc1ccc(OC)c(Nc2nc3cc(-c4nnn[nH]4)ccc3c3sccc23)c1,NRXBXXWPTCSSMB-UHFFFAOYSA-N
CS(=O)(=O)O.N=C(N)NC(=O)c1cc2c(-c3ccc(Cl)cc3)cccc2s1,IAHAAVSLCFFSFD-UHFFFAOYSA-N
COc1cccc(F)c1CN1C[C@H](NC(=O)c2ccc3[nH]nc(-c4ccnc(C)c4)c3c2)CC[C@H]1C(=O)NCCCNC(=O)OC(C)(C)C,QBOSVTBVIPFGJZ-RNAHPLFWSA-N
O=C(O)c1ccc2c(c1)nc(Nc1ccc(F)c(Cl)c1)c1ncncc12,WSXPHOLBCMJTBO-UHFFFAOYSA-N
CC(O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,JNGVJMBLXIUVRD-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCc4cccs4)nc23)N1,LRVADDUDZKOFSQ-SDQBBNPISA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(Nc4cccc(OCCN5CCOCC5)c4)nc23)N1,CNTLAUZQSDMHHW-UNOMPAQXSA-N
Cc1cc(C)c2c(=O)n(CC(=O)NC3CCCC(C)C3C)sc2n1,HNMHSCJQNLBRMJ-UHFFFAOYSA-N
CN(C)CCCNC(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,VFGBTEYJKUGRQL-YBEGLDIGSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(CN5CCOCC5)c4)nc23)N1,GFDSSUVFRVZXDV-JAIQZWGSSA-N
CN(Cc1ccco1)C(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2,QCNZVZJVADUKQF-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccc(C(=O)N5CCN(CC6CCCO6)CC5)s4)nc23)N1,KGNBVKNLKBZFMJ-NDENLUEZSA-N
O=C(NC12CC1CCN(Cc1ccccc1)C2)c1ccc2[nH]nc(-c3ccc4nccn4c3)c2c1,FUQZSCWIRRBUBS-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4csc(C(=O)NCCN5CCCC5)c4)nc23)N1,CMQRGXXLQXTARR-NVMNQCDNSA-N
Fc1ncc(C2CC3CCC2N3)cc1-c1ccncc1,CEWXULHLBUPCIU-UHFFFAOYSA-N
COc1ccc(S(=O)(=O)c2ccc(NC(=O)/C=C/c3cccnc3)cc2)cc1OC,ILBYCNKRXRGBEE-LFYBBSHMSA-N
COCCNc1cc2ncc(C(=O)Nc3cc(-c4cccs4)ccc3N)cc2cc1C1CC1,VTVFWPAHGJYNMJ-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCc4ccc5c(c4)OCO5)nc23)N1,FJHDUTXZDXMWNM-MLPAPPSSSA-N
CN(Cc1ccncc1)c1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,QSBBHYOPJVWVFM-ZSOIEALJSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(-n4cnc5ccccc54)nc23)N1,RESYXIXRSKESNQ-QPEQYQDCSA-N
CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)c1,DKUSRMFFDFERMC-JHOUSYSJSA-N
COC(=O)c1ccc2c(c1)nc(Nc1ccccc1)c1nc(SC)ncc12,VVTBNGBSXDSXNC-UHFFFAOYSA-N
CCN(CC)C(=O)[C@@H]1CC[C@@H](NC(=O)c2ccc3[nH]nc(-c4ccnc(C)c4)c3c2)CN1Cc1c(F)cccc1OC,DTMKTYJQUHQINJ-LXFBAYGMSA-N
CC1CN(C(=O)c2ccc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)s2)CC(C)O1,WFJYSWPGWQDZTA-IDUWFGFVSA-N
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(I)c1O,CANPFCFJURGKAX-JTQLQIEISA-N
O=[N+]([O-])C=C1NCCN1,OHXNZFJZRFHBLX-UHFFFAOYSA-N
O=C(O)c1ccc2c(c1)nc(Nc1cccc(Br)c1)c1ccsc12,VCXMSZZFVZHQQA-UHFFFAOYSA-N
CCC(C)CCOc1nsnc1C1=CCCN(C)C1.O=C(O)/C=C/C(=O)O,FJMWICTXKAHSOH-WLHGVMLRSA-N
CC(C)NC(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,LCLZDSDHMRWEJH-AUWJEWJLSA-N
O=C1NC(=O)/C(=C/c2cnn3c([S+]([O-])Cc4ccccc4)cc(-c4cccc(Cl)c4)nc23)N1,VQIJPCMGEFWSFF-GRSHGNNSSA-N
CC(C)COc1cccc(S(=O)(=O)c2ccc(NC(=O)/C=C/c3cccnc3)cc2)c1,XVIDSQKRPULIFO-MDWZMJQESA-N
CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncccn5)CN(C)C4)ccc3C)c(F)c12,WWLVUGITULCJDL-UHFFFAOYSA-N
FC(F)(F)c1ccc(Nc2cc(C(F)(F)F)nc3ncnn23)cc1,QAWZBLSZJFEDEM-UHFFFAOYSA-N
O=C(NC1CCCN(Cc2ccccc2F)C1)c1ccc2[nH]nc(-c3ccc4c(c3)CCO4)c2c1,NGLSLPSSSLAXOR-UHFFFAOYSA-N
CC(C)=CCN1CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(N)=O)c(O)c13,APTNTDOSAMTDKL-ZPMCFJSWSA-N
COc1cccc(F)c1CN1CCC[C@@H](NC(=O)c2ccc3[nH]nc(-c4nc5ccccc5s4)c3c2)C1,JANKEFFANZEYJE-GOSISDBHSA-N
Cn1c2ccccc2c2ccnc(CN(CCCCN)C3CCCc4cccnc43)c21,WMXHNYCIMIWIHK-UHFFFAOYSA-N
O=C(/C=C/c1cccnc1)Nc1ccc(S(=O)(=O)c2cccc3c2oc2ccccc23)cc1,CDMNQBPWJNLSDZ-XNTDXEJSSA-N
CN(C)C1C(O)=C(C(=O)NCN2CCCC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,HMEYVGGHISAPJR-UHFFFAOYSA-N
CC[C@H](Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)c1ccccc1,ROALQCJTIUWAEH-HEUOVEHFSA-N
Cc1ccc(S(=O)(=O)N(CC(C)C)c2cc3c(cc2OCc2ccc(/C=C/C(=O)O)cc2)CCC3)o1,PMSJJQQHDLYFCS-OUKQBFOZSA-N
CN(C)CCNc1nc2cc(-c3nnn[nH]3)ccc2c2sccc12,BRICSHNEQPVKIO-UHFFFAOYSA-N
Cc1cccc(Cl)c1Nc1nc2ccc([N+](=O)[O-])cc2n2cncc12,SGQRUSCNUJBCNN-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(NCCN4CCOCC4)nc23)N1,FKDAFWUJNCNVRV-ZROIWOOFSA-N
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(C)cc1,ASIGZZOVSCNZDW-UHFFFAOYSA-N
Cc1ccncc1S(=O)(=O)c1ccc(NC(=O)/C=C/c2cccnc2)cc1,RFXLTMZJSCZWEJ-RUDMXATFSA-N
c1cn(-c2ccc(CNCCNCc3ccc(-n4ccnc4)cc3)cc2)cn1,XMWKKUVERSLVQM-UHFFFAOYSA-N
N#CCNc1cc(-c2ccc(OCc3cccc(C(=O)N4CCC[C@H]4C(=O)O)c3)cc2)cc(F)c1F,XLMAQBUFOOVASV-DEOSSOPVSA-N
CCN(CC)C(=O)C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1ccccc1,FLQWFUHYGSYGKX-UHFFFAOYSA-N
C[C@@H](C(N)=O)N1CCCC1=O,PVCADEDMUKXFIL-YFKPBYRVSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(Oc4cc(C(F)(F)F)ccc4Cl)nc23)N1,QXXKJSPPIFXZLA-XGICHPGQSA-N
Cc1cc(-c2n[nH]c3ccc(C(=O)N[C@@H]4CCCN(CC(O)c5ccccc5F)C4)cc23)ccn1,NCNKCVSQZMOPBK-VGOKPJQXSA-N
NCCCCN(Cc1nccc2c3ccccc3n(CCN3CCOCC3)c12)C1CCCc2cccnc21,CVDHYOXZYVHTOU-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccc(C(=O)N5CC=CC5)s4)nc23)N1,PUIIMDRUMAEEIG-DHDCSXOGSA-N
CN(Cc1ccc(Br)cc1)c1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,RYBVFRHUYWJSRB-NVNXTCNLSA-N
C[C@@H](N[C@H]1CC[C@H](c2ccc(CCC(=O)O)cc2)C1)c1cccc2ccccc12,WBGCUCXHNLOCLP-LEOXJPRUSA-N
O=C(NC1CCCCN(Cc2c(F)cccc2F)C1)c1ccc2[nH]nc(-c3ccncc3)c2c1,IBBWAFLNQALQIU-UHFFFAOYSA-N
CN(Cc1nccc2c3ccccc3n(CCN)c12)[C@H]1CCCc2cccnc21,YPIBGKBPCMCEEX-QFIPXVFZSA-N
CC(=O)Nc1cccc(Nc2nc3cc(-c4nnn[nH]4)ccc3c3sccc23)c1,WJQZUTLNXIINTB-UHFFFAOYSA-N
Fc1ncc(C2CC3CCC2N3)cc1-c1ccc(Cl)nc1,AQNOGZLISHXUTD-UHFFFAOYSA-N
CC1C=CC(C)N1C(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,FJPIGGDHYIHMFX-MFOYZWKCSA-N
Nc1ccc(-c2ccccc2)nc1NC(=O)c1cnc2cc(N3CCNCC3)ccc2c1,GGYZSUWEIGXFHC-UHFFFAOYSA-N
O=C(c1ccon1)N1CC2CNCC(C2)C1,KKMPKOQLJDEKSP-UHFFFAOYSA-N
O=C(Cn1c2ccccc2c2ccnc(CN(CCCN3CCNCC3)[C@H]3CCCc4cccnc43)c21)N1CCCCC1,HZQYUEGYDCWPKC-YTTGMZPUSA-N
COc1cccc(F)c1CN1CCC[C@@H](NC(=O)c2ccc3[nH]nc(-c4ccc5nc(C)sc5c4)c3c2)C1,IXOBTMFRNBBJNA-HXUWFJFHSA-N
Cc1cc2c(F)c(F)cc(-c3ccc(OCc4cccc(C(=O)N5CCC[C@H]5C(=O)O)c4)cc3)c2o1,UUSFHIPWTDNSJZ-DEOSSOPVSA-N
N#Cc1ccc(Oc2nc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c(Br)c1,MRIJGJMLVJCPAR-MLPAPPSSSA-N
CC(C)C(CNc1cc(Nc2cccc(Cl)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12)N(C)C,XDPGOUIWFWSGML-IUXPMGMMSA-N
N[C@@H]1CCCC[C@H]1Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,VRVXDUAIFMNCRZ-YZDJHDEESA-N
Cc1ccc(-c2noc(CSc3ncc(-c4ccncc4)n3-c3ccccc3C)n2)cc1,PTMMSUCJSLTCJY-UHFFFAOYSA-N
COCc1cc2c(F)c(F)cc(-c3ccc(OCc4cccc(C(=O)N5CCC[C@H]5C(=O)O)c4)cc3)c2s1,RHWAQSGMGOHNNJ-VWLOTQADSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NNc4cccc(C(F)(F)F)c4)nc23)N1,ZPCBGHZYZTUNHR-MLPAPPSSSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NCCO)cc(Nc4cccc(Cl)c4)nc23)N1,QRUKIJPRRWPKJB-MLPAPPSSSA-N
Cc1cc(OCc2ccc(-c3nnn[nH]3)cc2Cl)c(N(C(C)C)S(=O)(=O)c2cccnc2)cc1C,ZOMCBCKZCUGBLE-UHFFFAOYSA-N
C[C@@H](Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)c1ccccc1Cl,QBYHDBHMDWJNMS-IIBSKXHVSA-N
Nc1cc(-c2ccccc2)sc1NC(=O)c1cnc2cc(N3CCNCC3)ccc2c1,NQLTVEZRFLCOTE-UHFFFAOYSA-N
CN(Cc1ccccc1Br)c1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,ZAQOSXSMFYCRBY-NVNXTCNLSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(N4CCC(N5CCOCC5)CC4)nc23)N1,CKXJONJSYQWXNX-BOPFTXTBSA-N
COC(=O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1nc(NCCC(N)=O)ncc12,KSVVXSXTMVQQMY-UHFFFAOYSA-N
CN(C)c1ccc(S(=O)(=O)c2ccc(NC(=O)/C=C/c3cccnc3)cc2)cn1,DCKLORXMYGNRTE-LFYBBSHMSA-N
O=C(O)c1ccc2c(c1)nc(NC1CC1)c1ccsc12,NFWVMVZHEIHEKX-UHFFFAOYSA-N
Cc1cc(N2C(=O)NC(=O)C2(C)C)cc(C)c1CCS(=O)(=O)N1CCC2(CC1)N=C(c1ccc(F)c(OC(F)(F)F)c1)NC2=O,OKCOICFERCYLOU-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(N[C@H]4CCCc5ccccc54)nc23)N1,VIHPHOJREHWUNF-IUPCOXQMSA-N
N=C1N[C@H]2[C@H](COC(=O)NC3CCCCC3)NC(=N)N3CCC(O)(O)[C@]23N1,DMNGGGFGCGRWLA-MMPTUQATSA-N
O=Cc1cc2c(F)c(F)cc(-c3ccc(OCc4cccc(C(=O)N5CCC[C@H]5C(=O)O)c4)cc3)c2s1,WDXNVZXANWRTPW-DEOSSOPVSA-N
CC(C)CNC(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1,BVEPWTXIDOVMED-CHHVJCJISA-N
COc1cccc(F)c1CN1C[C@H](NC(=O)c2ccc3[nH]nc(-c4ccc5nc(C)sc5c4)c3c2)CC[C@H]1C(N)=O,WHKZQDVDADUBKJ-CLOONOSVSA-N
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(CN(C)Cc3csc(C)n3)c2)cc1,SPGCFTZTYTWWON-SZAHLOSFSA-N
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,XJGBDJOMWKAZJS-UHFFFAOYSA-N
CC(C)C[C@H](NCCCCCOc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC(C)(C)C,CEVMWVDRHLBRPU-MHZLTWQESA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(Nc4ccc(F)cc4F)nc23)N1,CNESDQNNGLDKKN-ACAGNQJTSA-N
COC(=O)c1ccc2c(c1)nc(Nc1c(C)cccc1Cl)c1cncn12,VAXLOVGSLVLDPC-UHFFFAOYSA-N
C#Cc1cccc(Nc2nc3cc(C(N)=O)ccc3c3cncnc23)c1,DAUPXNKUCWHZBK-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCc4ccccn4)nc23)N1,HRWYDMNDZHWAHP-QPEQYQDCSA-N
Cc1c(N2CCN(c3ncccc3C#N)CC2)nc2c(/C=C3\NC(=O)NC3=O)cnn2c1NC1CC1,BISJCULJHCYYTR-WQRHYEAKSA-N
NCCCCN(Cc1nccc2c3ccccc3n(CCCN3CCNCC3)c12)[C@H]1CCCc2cccnc21,KRDNCRHWZIFVKV-PMERELPUSA-N
NC(=O)c1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CC1)CC3,YFSMHTBENRCTNZ-FIALGKLESA-N
Cc1cc(N2C(=O)NC(=O)C2(C)C)cc(C)c1CCS(=O)(=O)N1CCC2(CC1)N=C(c1ccc(OC(F)(F)F)c(F)c1)NC2=O,WOQJOOBZXXVDGR-UHFFFAOYSA-N
C[C@@H](Nc1nc2c(/C=C3\NC(=O)NC3=O)cnn2c(NC2CC2)c1C#N)c1cccc(Cl)c1,ZNSOWXGHUKNHQP-XZDJTBRNSA-N
CC(C)N1CCN(C(=O)c2cc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)ccc2F)CC1,LJWNQQUWFRYAPJ-UUYOSTAYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NCC4CC4)cc(Nc4cccc(S(=O)(=O)N5CCCC5)c4)nc23)N1,RYCQFKPRSMDCGO-GRSHGNNSSA-N
COc1ccc(C)cc1Nc1cc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,ZNXWRFJTEOAKHM-NVNXTCNLSA-N
CN(c1ccccc1)c1nc(NC2CCCC2)nc2c(/C=C3\NC(=O)NC3=O)cnn12,YFJNYRIACWQXEZ-WJDWOHSUSA-N
CC(C)(O)Cn1cc2c(n1)CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,BJOUYUPISJUJNM-ZAAXVRCTSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NC4CCOc5ccccc54)nc23)N1,TWHMQMWMVNXCAS-DHDCSXOGSA-N
CN1CC(Cc2c(F)cccc2F)CC(NC(=O)c2ccc3[nH]nc(-c4ccn5ncnc5c4)c3c2)C1,CNQBERLLQMJSEC-UHFFFAOYSA-N
CCc1cccc(C)c1NC(=O)C(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1ccccc1,BUOAAXIOQQXYJF-UHFFFAOYSA-N
CC(CO)Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,DZYWNQWLBRTRRD-WMZJFQQLSA-N
Cc1c(N2CCN(c3ccccn3)CC2)nc2c(/C=C3\SC(=O)NC3=O)cnn2c1NC1CC1,UKFFSCSXKGRODG-ATVHPVEESA-N
CC(C)CC(Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)c1ccccc1,MMAIRWPFEVMFJP-WQRHYEAKSA-N
CC1CN(Cc2ccc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)s2)CC(C)O1,NNKDGVZPZWFZTD-GXHLCREISA-N
O=C(N[C@H]1CN(Cc2c(F)cccc2F)CC(F)(F)C1)c1ccc2[nH]nc(-c3ccc4nccn4c3)c2c1,DNXJDJCZMLVDBS-GOSISDBHSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccc(Cl)s4)nc23)N1,IJJYBMVKJBLOER-WZUFQYTHSA-N
Cn1nc(N2CCC(COCCN3CCCC3)CC2)c2c(-c3ccccc3)csc21,WIWOJZVQJHZULE-UHFFFAOYSA-N
CC(C)[C@H](CO)Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,HNLWIKHHFDCBNN-QJGQKNTRSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(NCc4ccccc4-n4ccnc4)nc23)N1,XEPPGWODVWQWAB-MFOYZWKCSA-N
Nc1ccc(-c2ccccc2)cc1NC(=O)c1cnc2c(C3CC3)c(NCc3ccccc3)ccc2c1,GWQRTEKVKWXNST-UHFFFAOYSA-N
COc1cc2ccccc2n1-c1nc(NCc2ccccc2)c2c(n1)C(=O)N(C(=O)OC(C)(C)C)CC2,JSQIGASXIQKIAD-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(Oc4cc(Cl)cc(Cl)c4)nc23)N1,RKPCQCTYWPQCOZ-DXNYSGJVSA-N
CC(Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)c1ccc(Cl)cc1,XBLZKWARYFXIKW-NVNXTCNLSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(Nc4ccc(N5CCCCC5)cc4)nc23)N1,VABIAMOMEHWDTJ-UNOMPAQXSA-N
Cc1cccc(Cl)c1Nc1nc2ccccc2n2cncc12,FHXUGXXTIOXMKR-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCc4nc5c(s4)CCCCC5)nc23)N1,MDPDMLQEIIFQRV-ZSOIEALJSA-N
N=C(N)N1CCCCC1,QUUYRYYUKNNNNS-UHFFFAOYSA-N
CC1C2Cc3ccc(C(N)=O)cc3[C@]1(C)CCN2CC1(C)CC1,JSRNTMOLJYTAIF-RJGDCVCESA-N
COc1cccc(F)c1CN1CCC[C@@H](NC(=O)c2ccc3[nH]nc(-c4cccc(NC(C)=O)c4)c3c2)C1,YLASNRANJIGRRP-JOCHJYFZSA-N
CC(C)O.ClCCl,BLEBFDYUDVZRFG-UHFFFAOYSA-N
Cc1coc(CN(C)C(=O)c2cccc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(CO)cc3)c2)n1,PQWSVCGBIGOYSI-AJQTZOPKSA-N
NS(=O)(=O)c1ccc(CNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCc2ccc(S(N)(=O)=O)cc2)CC(=O)[O-])CC(=O)[O-])cc1.[Zn+2],WGBQLHXVDNAZSW-UHFFFAOYSA-L
N#Cc1ccc(C(=O)CC2CCN(CC3CC3)CC2)cc1.O=C(O)/C=C/C(=O)O,HOEWDOMCVIOEMF-WLHGVMLRSA-N
NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CCC4)[C@H](C2)[C@@H]1CCC(=O)C3,WXCUTWYVZVSZGP-SVMVAKDDSA-N
Cn1c2c(c(C(N)=O)c1-c1ccccc1)CCc1cnc(N)nc1-2,KVWLHWMGSYRLAU-UHFFFAOYSA-N
CCN(c1ccccc1)c1cc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,VMDAOCTUDUNRBV-YBEGLDIGSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(NCC4(CO)CCCC4)nc23)N1,CMKCNFINPDQHRV-AUWJEWJLSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(Oc4ccccc4-c4ccno4)nc23)N1,SARWKPIOAIYQQL-ZROIWOOFSA-N
CCc1nc(-c2ccc(F)cc2)c(-c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)[nH]1.CS(=O)(=O)O,TXAXHAIICLKOKA-UHFFFAOYSA-N
O=C(O)Cc1ccc(CNc2nc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)cc1,GRBJORLMOFKNTG-NVNXTCNLSA-N
NC(=O)NCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,DUICUPYRYZRGBL-UHFFFAOYSA-N
COC[C@@H]1CCCN1Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,IQNQKELIKQJRHS-BPLGCGBFSA-N
O=C(O)c1ccc2c(c1)nc(NC1CC1)c1nc(NCCO)ncc12,MUSNUVZZCBQNFK-UHFFFAOYSA-N
C[C@H](Nc1cc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)c1cccc(Cl)c1,AANRSYZELJWBMF-FSKGUYTJSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(Nc4cccc(OC(F)(F)F)c4)nc23)N1,WDZSYFANJIAYEV-MLPAPPSSSA-N
CCCCS(=O)(=O)N[C@H]1CC[C@H](Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1,GKEMDUPJKUUOJH-SBCQGGEXSA-N
NCCCn1c2ccccc2c2ccnc(CN(CCCN3CCNC(=O)C3)[C@H]3CCCc4cccnc43)c21,MBBNVMFTQPOESS-NDEPHWFRSA-N
CC(=O)n1cc(CN2CCC[C@@H](NC(=O)c3ccc4[nH]nc(-c5ccnc(C)c5)c4c3)C2)c2ccccc21,DGYRJTQFTQOJOG-XMMPIXPASA-N
N#CCc1cc(F)c(F)cc1-c1ccc(OCc2cccc(C(=O)N3CCC[C@H]3C(=O)O)c2)cc1,AKDUKGAYVCTXHK-VWLOTQADSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCc4ccccc4-n4cccc4)nc23)N1,XXPZWUMLYPQEST-BOPFTXTBSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(NC(=O)c4cnsc4)nc23)N1,TWIUEVAZDKIVMM-JYOAFUTRSA-N
O=C(O)c1ccc2c(c1)nc(Nc1ccccc1)c1nc(NC3CCNCC3)ncc12,NGLPNFQNWPLDDM-UHFFFAOYSA-N
N#CCCNc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,BEANSVRNCBWGGG-POHAHGRESA-N
O=C(/C=C/c1cccnc1)Nc1ccc(S(=O)(=O)c2cc(Cl)cc(C(F)(F)F)c2)cc1,USJAPGZODPKWQD-FPYGCLRLSA-N
Nc1cc(Nc2cc(Cl)ccc2F)nc2c(/C=C3\NC(=O)NC3=O)cnn12,LGEPKJARNKBUNX-JYOAFUTRSA-N
O=C(O)c1ccc2c(c1)nc(NCCCc1ccccc1)c1ccncc12,MQGOUXWJBHWTTJ-UHFFFAOYSA-N
NCCCn1c2ccccc2c2ccnc(CN[C@H]3CCCc4cccnc43)c21,ANEBBEKYLUMKMR-FQEVSTJZSA-N
COc1cccc(F)c1CN1C[C@H](NC(=O)c2ccc3[nH]nc(-c4ccnc(C)c4)c3c2)CC[C@H]1C(=O)N(C)CCCCNC(=O)OC(C)(C)C,KFXXLGFZCOAYHZ-ZUKKLESISA-N
O=C(O)c1ccc2c(c1)nc(Nc1cccc(C(F)(F)F)c1)c1ccsc12,NPCDCPRDRZPCMX-UHFFFAOYSA-N
Cc1ccccc1CNc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,NWOSWDZXQGJZLT-NVNXTCNLSA-N
CN1C(=O)Cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc21.CS(=O)(=O)O,FWGBNMSZIJHEBQ-UHFFFAOYSA-N
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccc(O)cc32)cc1,XWCNVGHMPUQKAS-UHFFFAOYSA-N
