smiles,InChiKey
CC(=CCCC1(C=CC2=C(C3=C(C(=C2O1)CC=C(C)C)OC45C6CC(C=C4C3=O)C(=O)C5(OC6(C)C)CC=C(C)C(=O)O)O)C)C,GEZHEQNLKAOMCA-QHBOYZGDSA-N
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O.O,QJNCGXGNKJUDEM-CMZLOHJFSA-N
CCCCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)O)C,RSEPBGGWRJCQGY-RBRWEJTLSA-N
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,VOXZDWNPVJITMN-ZBRFXRBCSA-N
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O.CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O.O,ZVVGLAMWAQMPDR-WVEWYJOQSA-N
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)[O-].[Na+],NHTBIADYQKCUHK-CMZLOHJFSA-M
CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl,SIEYLFHKZGLBNX-PKLMIRHRSA-N
CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,YXUPZGKORWTXID-UHFFFAOYSA-N
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Br-],UMGXUWVIJIQANV-UHFFFAOYSA-M
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],RUPBZQFQVRMKDG-UHFFFAOYSA-M
CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O.Cl.Cl,RJNSNFZXAZXOFX-UHFFFAOYSA-N
CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)N,CZGUSIXMZVURDU-JZXHSEFVSA-N
CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)N,CZGUSIXMZVURDU-UHFFFAOYSA-N
CCCCCC(C=CC=O)O,JVJFIQYAHPMBBX-FNORWQNLSA-N
C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5.[OH-],YZYNINHQZLUUAW-UHFFFAOYSA-M
C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5.[Cl-],WEEFNMFMNMASJY-UHFFFAOYSA-M
C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5,LLEJIEBFSOEYIV-UHFFFAOYSA-N
COC1=C(C2=CN=C3C(=C2C=C1)C=CC4=CC5=C(C=C43)OCO5)OC,JGUNQXPMULKFNY-UHFFFAOYSA-N
COC1=C(C=C(C=C1)C2CCN(CC2)CCC3CCOC4=CC=CC=C34)OC,UIZPEXQHMIZQPQ-IBGZPJMESA-N
COC1=C(C=C(C=C1)C2CCN(CC2)CCC3CCOC4=CC=CC=C34)OC.C(=CC(=O)O)C(=O)O,RLQRKQGNTRJIAE-UTOQZODRSA-N
C(C(C(=O)O)N)C(=O)[O-].[K+],TXXVQZSTAVIHFD-DKWTVANSSA-M
C(C(C(=O)O)N)C(=O)[O-].C(C(C(=O)O)N)C(=O)[O-].[Mg+2],RXMQCXCANMAVIO-CEOVSRFSSA-L
C(C(C(=O)[O-])N)C(=O)O.[K+],TXXVQZSTAVIHFD-DKWTVANSSA-M
C(C(C(=O)[O-])N)C(=O)[O-].[Na+].[Na+],XMXOIHIZTOVVFB-JIZZDEOASA-L
[H+].[H+].C(C(C(=O)[O-])N)C(=O)[O-].C(C(C(=O)[O-])N)C(=O)[O-].O.O.O.O.[Mg+2],CRSJYWPXKKSOCQ-CBAPHJFVSA-L
C(C(C(=O)O)N)S,XUJNEKJLAYXESH-REOHCLBHSA-N
C(C(C(=O)[O-])N)S.C(C(C(=O)[O-])N)S.[Zn+2],FHIDHDJKGHORIB-CEOVSRFSSA-L
[H+].[H+].C(C(C(=O)[O-])N)C(=O)[O-].C(C(C(=O)[O-])N)C(=O)[O-].O.[K+].[K+],YKZPPPNXRZHVGX-PXYKVGKMSA-L
C(C(C(=O)O)N)C(=O)O,CKLJMWTZIZZHCS-UHFFFAOYSA-N
[H+].[H+].C(C(C(=O)[O-])N)C(=O)[O-].C(C(C(=O)[O-])N)C(=O)[O-].[Mg+2],RXMQCXCANMAVIO-CEOVSRFSSA-L
[H+].C(C(C(=O)[O-])N)C(=O)[O-].[K+],TXXVQZSTAVIHFD-DKWTVANSSA-M
C(C(C(=O)O)N)C(=O)O,CKLJMWTZIZZHCS-REOHCLBHSA-N
C(C(C(=O)[O-])N)C(=O)[O-],CKLJMWTZIZZHCS-REOHCLBHSA-L
C(C(C(=O)O)N)S.C(C(C(=O)O)N)S.[Zn],DCAJXHITNGNCBB-CEOVSRFSSA-N
C(C(C(=O)[O-])[NH3+])C(=O)[O-].[K+],TXXVQZSTAVIHFD-DKWTVANSSA-M
C(C(C(=O)[O-])N)C(=O)[O-].[Ca+2],OPSXJNAGCGVGOG-DKWTVANSSA-L
C(C(C(=O)[O-])N)C(=O)[O-].[Mg+2].Cl,QYOBXHXZJRPWDE-JIZZDEOASA-L
C(C(C(=O)[O-])N)C(=O)[O-].[Ca+2],OPSXJNAGCGVGOG-DKWTVANSSA-L
C(C(C(=O)[O-])N)C(=O)[O-].[Mg+2],NFFJLMKHRCXLJO-DKWTVANSSA-L
C(C(C(=O)[O-])[NH3+])C(=O)[O-],CKLJMWTZIZZHCS-REOHCLBHSA-M
C(C(C(=O)[O-])N)C(=O)O.[Na+],WTWSHHITWMVLBX-DKWTVANSSA-M
C(C(C(=O)O)N)C(=O)[O-].C(C(C(=O)O)N)C(=O)[O-].[Mg+2],RXMQCXCANMAVIO-CEOVSRFSSA-L
C(C(C(=O)[O-])N)C(=O)[O-].[K+].[K+],IKALZAKZWHFNIC-JIZZDEOASA-L
C(C(C(=O)O)N)C(=O)[O-].C(C(C(=O)O)N)C(=O)[O-].[K+].[K+],AJDJWPBAUNUEOB-NVKWYWNSSA-L
C(C(C(=O)O)N)S.Cl,IFQSXNOEEPCSLW-UHFFFAOYSA-N
C(C(C(=O)O)N)S.Cl,IFQSXNOEEPCSLW-DKWTVANSSA-N
C(C(C(=O)O)N)C(=O)O.[Na].[Na],RSGZSOVOBKWVBG-UHFFFAOYSA-N
C(C(C(=O)[O-])N)C(=O)O.C(C(C(=O)[O-])N)C(=O)O.O.O.O.O.[Mg+2],CRSJYWPXKKSOCQ-CBAPHJFVSA-L
C(C(C(=O)[O-])N)C(=O)[O-].[NH4+].[NH4+],YEOCBTKAGVNPMO-JIZZDEOASA-N
C(C(C(=O)O)N)C(=O)[O-].C(C(C(=O)O)N)C(=O)[O-].O.[K+].[K+],YKZPPPNXRZHVGX-PXYKVGKMSA-L
CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)O)O)O,BRZYSWJRSDMWLG-NQRKCNNJSA-N
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,CEAZRRDELHUEMR-UHFFFAOYSA-N
CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)O)O)O,BRZYSWJRSDMWLG-KVXRWBJUSA-N
CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)O)O)O,BRZYSWJRSDMWLG-VVNRJQPTSA-N
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC.OS(=O)(=O)O,NWQISSNHRDDWRM-UAZJPPNASA-N
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC.OS(=O)(=O)O,NWQISSNHRDDWRM-DKCGYYHQSA-N
CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)O)O)O,BRZYSWJRSDMWLG-UHFFFAOYSA-N
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC.OS(=O)(=O)O,NWQISSNHRDDWRM-CFCFHVBYSA-N
CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)O)O)O,BRZYSWJRSDMWLG-WFDQBLTDSA-N
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,CEAZRRDELHUEMR-URQXQFDESA-N
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC.CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-],UNWSNMDPSUKPJQ-UHFFFAOYSA-I
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC.OS(=O)(=O)O,NWQISSNHRDDWRM-KFSSRJMVSA-N
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,CEAZRRDELHUEMR-NWNXOGAHSA-N
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC.OS(=O)(=O)O,NWQISSNHRDDWRM-UHFFFAOYSA-N
CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)O)O)O,BRZYSWJRSDMWLG-JRRILZOYSA-N
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,CEAZRRDELHUEMR-ZMRLYRBASA-N
CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)O)O)O,BRZYSWJRSDMWLG-OBOPTQIOSA-N
CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)O)O)O,BRZYSWJRSDMWLG-DJWUNRQOSA-N
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,CEAZRRDELHUEMR-VVSHQIECSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-WSORPINJSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-RBCFRTBUSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-XZHDXZNSSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-CZFAXEQISA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-SNMMDUFQSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-CEWJUYEGSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-PHLDZCGOSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-DXTQYEHCSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-WVHIKZTMSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-FKHWODAVSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-KEQDATQMSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-NVPFWRPTSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-OJXXFFCHSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-HLBYDYOGSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-AIZOKJFXSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-JBUFFSQVSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-XTHSEXKGSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-UHFFFAOYSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-INFDZKGYSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-CLHVJBGZSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-QBCOLKLUSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-NPVHKAFCSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-NZFSDIHDSA-N
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,XFSBVAOIAHNAPC-AYUVKHDASA-N
COC(=O)C1=CC(=C2C(=C1)C=CC3=CC=CC=C32)C4=CC=CC=C4,KFZIPODTQHKNCU-UHFFFAOYSA-N
CC1=NC(=C(C(C1C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC)C,OSUCQKNXQBPLDG-UHFFFAOYSA-N
CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC.Cl,GDWDBGSWGNEMGJ-UHFFFAOYSA-N
CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC,QTGIAADRBBLJGA-UHFFFAOYSA-N
CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,QVYRGXJJSLMXQH-UHFFFAOYSA-N
CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.Cl,UQZKYYIKWZOKKD-UHFFFAOYSA-N
CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,MMMNTDFSPSQXJP-UHFFFAOYSA-N
CC1=CC=CC=C1C(C2=CC=CC=C2)OCC[NH+](C)C.[Cl-],UQZKYYIKWZOKKD-UHFFFAOYSA-N
C1=CC=C2C(=C1)C(=CC(=N2)C3=NC4=CC=CC=C4C(=C3)C(=O)O)C(=O)O,AFYNADDZULBEJA-UHFFFAOYSA-N
C(C(CO)(CO)N)O,LENZDBCJOHFCAS-UHFFFAOYSA-N
C1=CN=CC=C1N,NUKYPUAOHBNCPY-UHFFFAOYSA-N
COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,VFLDPWHFBUODDF-UHFFFAOYSA-N
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,VJECBOKJABCYMF-UHFFFAOYSA-N
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,RUZYUOTYCVRMRZ-UHFFFAOYSA-N
CC1=C(C(=CC=C1)C)OCC(C)N,VLPIATFUUWWMKC-UHFFFAOYSA-N
CC1=C(C(=CC=C1)C)OCC(C)[NH3+].[Cl-],NFEIBWMZVIVJLQ-UHFFFAOYSA-N
CC1=C(C(=CC=C1)C)OCC(C)N.Cl,NFEIBWMZVIVJLQ-UHFFFAOYSA-N
C(=O)(N)N,XSQUKJJJFZCRTK-UHFFFAOYSA-N
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,WESWYMRNZNDGBX-UHFFFAOYSA-N
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,WESWYMRNZNDGBX-YLCXCWDSSA-N
CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O,FOHHNHSLJDZUGQ-VWLOTQADSA-N
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,XEEQGYMUWCZPDN-UHFFFAOYSA-N
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,XEEQGYMUWCZPDN-WFASDCNBSA-N
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,XEEQGYMUWCZPDN-SWLSCSKDSA-N
C1=CC=C2C(=C1)C=CC=N2,SMWDFEZZVXVKRB-UHFFFAOYSA-N
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,XEEQGYMUWCZPDN-IUODEOHRSA-N
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,WESWYMRNZNDGBX-SBKWZQTDSA-N
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,XEEQGYMUWCZPDN-CVRLYYSRSA-N
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,WESWYMRNZNDGBX-NXCSSKFKSA-N
C1=C(C=C(C(=C1[N+](=O)[O-])S(=O)(=O)O)[N+](=O)[O-])[N+](=O)[O-],NHJVRSWLHSJWIN-UHFFFAOYSA-N
C1=C(C=C(C(=C1[N+](=O)[O-])S(=O)(=O)[O-])[N+](=O)[O-])[N+](=O)[O-],NHJVRSWLHSJWIN-UHFFFAOYSA-M
C1=CC(=C(C(=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)O,LIEVTTYXDCZXRG-UHFFFAOYSA-N
CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C,GSNHKUDZZFZSJB-HLMSNRGBSA-N
CC1=CNC(=O)NC1=O,RWQNBRDOKXIBIV-UHFFFAOYSA-N
C1=C(NC(=O)N=C1)N,OPTASPLRGRRNAP-UHFFFAOYSA-N
C1=CC=C2C=NC=CC2=C1,AWJUIBRHMBBTKR-UHFFFAOYSA-N
C1CN2C3=CC=CC4=C3C=C(C=C4)OC5=C(C=CC(=C5)CN6C=NC=C6CC(=O)NC1C2=O)C#N,RBZQXEMPWMGPEK-HSZRJFAPSA-N
C1CN2C3=CC=CC=C3C4=CC(=CC=C4)OC5=C(C=CC(=C5)CN6C=NC=C6CNC1C2=O)C#N,BDXLTTUQHGMFEE-RUZDIDTESA-N
C1CN(CCC1S(=O)(=O)C2=CC=C(C=C2)F)CCC3=C(C=C(C=C3)F)F,RFHWREWMZPGWCN-UHFFFAOYSA-N
C1CNCC(C1F)C2=C(NC3=C2C=CC(=C3)F)C4=CC=CC=C4,NNJNAROWGAKUJQ-HZPDHXFCSA-N
C1CN(C(=O)C1NCC2=CN=CN2CC3=CC=C(C=C3)C#N)C4=CC=CC5=C4C=CC=N5,BRCCXAUQKZKZAB-QHCPKHFHSA-N
C1CC(CN(C1)CCC2=CC=CC=C2)C3=C(NC4=CC=CC=C43)C5=CC=CC=C5,HQXCPXHVSRWLFR-UHFFFAOYSA-N
C1CN2C3=CC=CC4=C3C=C(C=C4)OC5=C(C=CC(=C5)CN6C=NC=C6CNC1C2=O)C#N,USPFJPDEADLGIG-HSZRJFAPSA-N
C1CC2=C3C1N4CCC(C4=O)NCC5=CN=CN5CC6=CC(=C(C=C6)C#N)OC(=C3)C=C2,DFXJFEAHWLUMQK-XZOQPEGZSA-N
C1CC(CNC1)C2=C(NC3=C2C=CC(=C3)F)C4=CC=C(C=C4)F,VMCOPKACEUYYIT-UHFFFAOYSA-N
C1CN(C(=O)C1N(CC2=CN=CC=C2)CC3=CN=CN3CC4=CC=C(C=C4)C#N)CC5=CC=CC=C5,QFRFAEZUAFKYNV-NDEPHWFRSA-N
CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCCC5)C(C)C,GNJOQHQVUANTFR-ILVMPNSOSA-N
C1CNCC(C1F)C2=C(NC3=C2C=CC(=C3)F)C4=CN=CC=C4,CHURMCWBVMVAMK-HUUCEWRRSA-N
C1CN(CCC1S(=O)(=O)C2=CC=CC(=C2)C(=O)N)CCC3=C(C=C(C=C3)F)F,YPIODQRZHCEAGF-UHFFFAOYSA-N
C1CNCCC1C2=C(NC3=CC=CC=C32)C4=CC=CC=C4,FWPAVENSJPMGJO-UHFFFAOYSA-N
C1CC2(CCN(CC2)CCC3=C(C=C(C=C3)F)F)S(=O)(=O)C4=CC=CC=C41,MWKPULBVVRSUJC-UHFFFAOYSA-N
C1CN(C(=O)C1N(CCCC2=CC=CC=C2)CC3=CN=CN3CC4=CC=C(C=C4)C#N)CC5=CC=CC=C5,IZVROLMEXNRNHZ-HKBQPEDESA-N
C1CN2C3=CC=CC4=C3C=C(C=C4)OC5=C(C=CC(=C5)CN6C=NC=C6CC(=O)NC1C2=O)C#N,RBZQXEMPWMGPEK-QHCPKHFHSA-N
C1CN(C(=O)C1N(CCCN)CC2=CN=CN2CC3=CC=C(C=C3)C#N)CC4=CC=CC=C4,NJRTXLQMEKTXLZ-VWLOTQADSA-N
C1CC2(CCN(CC2)CCC3=C(C=C(C=C3)F)F)CC4=CC=CC=C41,MXXYXEAKIQRROV-UHFFFAOYSA-N
CN1CCCC(C1)C2=C(NC3=CC=CC=C32)C4=CC=CC=C4,JRFXDRYERZNJFJ-UHFFFAOYSA-N
C1CNCC(C1F)C2=C(NC3=C2C=C(C=C3)F)C4=CC=CC=C4,ITBKCDFUYADWSI-HZPDHXFCSA-N
C1CNCC(C1F)C2=C(NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4,PAVYFSUMGRBRPZ-HZPDHXFCSA-N
C1CC2=C3C1N4CCC(C4=O)NCC5=CN=CN5CC6=CC(=C(C=C6)C#N)OC(=C3)C=C2,DFXJFEAHWLUMQK-GOTSBHOMSA-N
C1CN(CCC1S(=O)(=O)C2=CC=CC=C2)CCC3=C(C=C(C=C3)F)F,DZNPKDVRRVUXBU-UHFFFAOYSA-N
C1CN(CCC1S(=O)(=O)C2=CC=C(C=C2)C(=O)N)CCC3=C(C=C(C=C3)F)F,BYFGXTUYWNOQIF-UHFFFAOYSA-N
C1CNCC(C1F)C2=C(NC3=C2C=CC=C3F)C4=CC=CC=C4,KFEAQGNOINWFSL-HUUCEWRRSA-N
C1CC2CC(CC1N2)C3=C(NC4=CC=CC=C43)C5=CC=CC=C5,CSPMIMZHBXUYLQ-UHFFFAOYSA-N
C1CN(CCC1S(=O)(=O)C2=CC=CC=C2)CC(=O)C3=CC=C(C=C3)F,AWOQAKSRRWIEFN-UHFFFAOYSA-N
CC(=O)NC1=CC(=CC=C1)N2CCN(CC2)CCCCNS(=O)(=O)CC3CCCCC3,SPWZXWDPAWDKQE-UHFFFAOYSA-N
C1CN(C(=O)C1NCC2=CN=CN2CC3=CC=C(C=C3)C#N)CC4=CC=CC=C4,MRONYHYWJWVKKK-QFIPXVFZSA-N
C1CC(CNC1)C2=C(NC3=CC=CC=C32)C4=CC=CC=C4,FYHCOUIJWCQUMZ-UHFFFAOYSA-N
COC1=CC=CC(=C1OC)C(C2CCN(CC2)CCC3=CC=C(C=C3)F)O,HXTGXYRHXAGCFP-OAQYLSRUSA-N
CC1=C(C=CC=N1)C(=O)N2CCC(C2=O)NCC3=CN=CN3CC4=CC=C(C=C4)C#N,DEGBCQBDRINUIO-NRFANRHFSA-N
C1CC2=C3C1N4CCC(C4=O)NCC5=CN=CN5CC6=CC(=C(C=C6)C#N)OC(=C3)C=C2,DFXJFEAHWLUMQK-DHIUTWEWSA-N
CC(C)(CO)NC(=O)C1CCC(CC1)C2=NC=C(N2)C3=CC(=CC=C3)C(F)(F)F,RIKBHTBZXBFBQC-UHFFFAOYSA-N
C1CN(CCC1S(=O)(=O)C2=CC=C(C=C2)Cl)CCC3=C(C=C(C=C3)F)F,BXUOVUWILQWARZ-UHFFFAOYSA-N
C1CNCC(C1F)C2=C(NC3=C2C=CC(=C3)Cl)C4=CC=CC=C4,KVZUKTSYJONTHS-HZPDHXFCSA-N
CN1CCC2=CN=CN2CC3=CC(=C(C=C3)C#N)OC4=CC5=C(C=CC=C5N6CCC1C6=O)C=C4,WLEUBRYSZJGDFY-AREMUKBSSA-N
CC1C2=CC(=C(C=C2)C#N)OC3=CC=CC(=C3)CN4CCC(C4=O)NCC5=CN=CN15,CIFGPLIJBYKXOG-VXNXSFHZSA-N
